FECHA;TMAX;TMIN;NOMBRE
2023/6/1;24.0;8.0;VENADO TUERTO AERO
2023/6/1;20.9;1.6;VICTORICA
2023/6/1;;0.5;VIEDMA AERO
2023/6/1;23.5;16.0;VILLA DE MARIA DEL RIO SECO
2023/6/1;24.0;9.8;VILLA DOLORES AERO
2023/6/1;20.6;4.8;VILLA GESELL AERO
2023/6/1;23.0;1.2;VILLA REYNOLDS AERO
2023/5/31;18.4;13.5;AEROPARQUE AERO
2023/5/31;18.9;6.9;AZUL AERO
2023/5/31;21.2;9.6;BAHIA BLANCA AERO
2023/5/31;11.7;5.6;BARILOCHE AERO
2023/5/31;-18.6;-22.1;BASE BELGRANO II
2023/5/31;6.8;-2.0;BASE CARLINI (EX JUBANY)
2023/5/31;-0.4;-8.7;BASE ESPERANZA
2023/5/31;-3.7;-13.8;BASE MARAMBIO
2023/5/31;0.8;-4.0;BASE ORCADAS
2023/5/31;-3.1;-8.1;BASE SAN MARTIN
2023/5/31;17.0;8.0;BENITO JUAREZ AERO
2023/5/31;22.2;12.9;BERNARDO DE IRIGOYEN AERO
2023/5/31;21.4;6.6;BOLIVAR AERO
2023/5/31;20.4;13.7;BUENOS AIRES OBSERVATORIO
2023/5/31;;8.5;CAMPO DE MAYO AERO
2023/5/31;21.5;5.8;CATAMARCA AERO
2023/5/31;22.0;9.5;CHAMICAL AERO
2023/5/31;12.5;6.6;CHAPELCO AERO
2023/5/31;21.5;9.0;CHEPES
2023/5/31;;4.5;CHILECITO AERO
2023/5/31;20.6;7.7;CIPOLLETTI
2023/5/31;18.0;11.9;COMODORO RIVADAVIA AERO
2023/5/31;22.3;;CONCORDIA AERO
2023/5/31;23.3;4.8;CORDOBA AERO
2023/5/31;23.8;8.0;CORDOBA OBSERVATORIO
2023/5/31;18.2;6.5;CORONEL PRINGLES AERO
2023/5/31;18.4;6.0;CORONEL SUAREZ AERO
2023/5/31;24.1;13.7;CORRIENTES AERO
2023/5/31;;9.4;DOLORES AERO
2023/5/31;14.2;5.8;EL BOLSON AERO
2023/5/31;13.4;1.5;EL CALAFATE AERO
2023/5/31;21.5;9.8;EL PALOMAR AERO
2023/5/31;;8.5;EL TREBOL
2023/5/31;;4.8;ESCUELA DE AVIACION MILITAR AERO
2023/5/31;11.7;;ESQUEL AERO
2023/5/31;21.0;10.4;EZEIZA AERO
2023/5/31;24.1;15.3;FORMOSA AERO
2023/5/31;22.0;6.6;GENERAL PICO AERO
2023/5/31;13.0;4.5;GOBERNADOR GREGORES AERO
2023/5/31;22.5;10.0;GUALEGUAYCHU AERO
2023/5/31;23.2;13.2;IGUAZU AERO
2023/5/31;25.0;13.5;ITUZAINGO
2023/5/31;23.0;0.5;JACHAL
2023/5/31;20.2;9.2;JUJUY AERO
2023/5/31;19.8;5.1;JUJUY U N
2023/5/31;22.7;7.5;JUNIN AERO
2023/5/31;19.0;12.3;LA PLATA AERO
2023/5/31;20.7;-6.3;LA QUIACA OBSERVATORIO
2023/5/31;20.3;5.4;LA RIOJA AERO
2023/5/31;22.2;6.7;LABOULAYE AERO
2023/5/31;20.5;9.5;LAS FLORES
2023/5/31;26.0;;LAS LOMITAS
2023/5/31;18.0;4.6;MALARGUE AERO
2023/5/31;13.7;4.1;MAQUINCHAO
2023/5/31;16.8;10.3;MAR DEL PLATA AERO
2023/5/31;23.6;7.8;MARCOS JUAREZ AERO
2023/5/31;21.0;;MARIANO MORENO AERO
2023/5/31;20.6;4.6;MENDOZA AERO
2023/5/31;20.6;5.5;MENDOZA OBSERVATORIO
2023/5/31;;12.5;MERCEDES AERO (CTES)
2023/5/31;;11.0;MERLO AERO
2023/5/31;20.0;9.0;METAN
2023/5/31;;9.8;MONTE CASEROS AERO
2023/5/31;20.6;11.3;MORON AERO
2023/5/31;20.8;3.7;NEUQUEN AERO
2023/5/31;21.9;8.9;NUEVE DE JULIO
2023/5/31;25.0;14.5;OBERA
2023/5/31;18.5;7.0;OLAVARRIA AERO
2023/5/31;22.5;15.9;ORAN AERO
2023/5/31;22.9;11.2;PARANA AERO
2023/5/31;15.1;6.4;PASO DE INDIOS
2023/5/31;24.8;10.9;PASO DE LOS LIBRES AERO
2023/5/31;20.0;8.0;PEHUAJO AERO
2023/5/31;;5.0;PERITO MORENO AERO
2023/5/31;18.6;6.3;PIGUE AERO
2023/5/31;24.7;8.2;PILAR OBSERVATORIO
2023/5/31;25.3;15.8;POSADAS AERO
2023/5/31;25.8;9.5;PRESIDENCIA ROQUE SAENZ PEÐA AERO
2023/5/31;14.8;6.8;PUERTO DESEADO AERO
2023/5/31;19.4;7.8;PUERTO MADRYN AERO
2023/5/31;17.5;11.0;PUNTA INDIO B.A.
2023/5/31;22.0;10.2;RAFAELA AERO
2023/5/31;26.0;14.3;RECONQUISTA AERO
2023/5/31;24.0;13.7;RESISTENCIA AERO
2023/5/31;20.0;5.8;RIO CUARTO AERO
2023/5/31;11.2;2.4;RIO GALLEGOS AERO
2023/5/31;8.5;1.8;RIO GRANDE B.A.
2023/5/31;25.0;14.8;RIVADAVIA
2023/5/31;22.6;9.1;ROSARIO AERO
2023/5/31;22.2;9.0;SALTA AERO
2023/5/31;23.2;9.7;SAN ANTONIO OESTE AERO
2023/5/31;21.3;10.5;SAN FERNANDO AERO
2023/5/31;20.0;3.5;SAN JUAN AERO
2023/5/31;15.4;4.2;SAN JULIAN AERO
2023/5/31;21.2;6.1;SAN LUIS AERO
2023/5/31;20.8;3.9;SAN MARTIN (MZA)
2023/5/31;21.4;3.1;SAN RAFAEL AERO
2023/5/31;;;SANTA CRUZ AERO
2023/5/31;21.3;9.1;SANTA ROSA AERO
2023/5/31;20.4;;SANTA ROSA DE CONLARA AERO
2023/5/31;21.3;15.1;SANTIAGO DEL ESTERO AERO
2023/5/31;23.6;11.2;SAUCE VIEJO AERO
2023/5/31;22.4;9.8;SUNCHALES AERO
2023/5/31;17.0;5.0;TANDIL AERO
2023/5/31;23.2;15.8;TARTAGAL AERO
2023/5/31;20.7;13.4;TERMAS DE RIO HONDO AERO
2023/5/31;26.5;4.0;TINOGASTA
2023/5/31;20.0;;TRELEW AERO
2023/5/31;;8.0;TRENQUE LAUQUEN
2023/5/31;17.8;10.2;TRES ARROYOS
2023/5/31;21.7;13.3;TUCUMAN AERO
2023/5/31;13.9;5.2;USHUAIA AERO
2023/5/31;23.6;4.0;USPALLATA
2023/5/31;22.5;7.0;VENADO TUERTO AERO
2023/5/31;22.0;8.4;VICTORICA
2023/5/31;;9.1;VIEDMA AERO
2023/5/31;23.8;12.4;VILLA DE MARIA DEL RIO SECO
2023/5/31;22.0;8.2;VILLA DOLORES AERO
2023/5/31;18.9;10.0;VILLA GESELL AERO
2023/5/31;21.7;0.8;VILLA REYNOLDS AERO
2023/5/30;16.1;10.6;AEROPARQUE AERO
2023/5/30;14.0;7.7;AZUL AERO
2023/5/30;18.2;7.9;BAHIA BLANCA AERO
2023/5/30;13.8;1.5;BARILOCHE AERO
2023/5/30;-9.5;-23.0;BASE BELGRANO II
2023/5/30;-1.5;-5.2;BASE CARLINI (EX JUBANY)
2023/5/30;-6.4;-10.7;BASE ESPERANZA
2023/5/30;-10.9;-16.2;BASE MARAMBIO
2023/5/30;-3.3;-6.0;BASE ORCADAS
2023/5/30;-3.3;-11.4;BASE SAN MARTIN
2023/5/30;15.2;7.0;BENITO JUAREZ AERO
2023/5/30;20.5;13.2;BERNARDO DE IRIGOYEN AERO
2023/5/30;18.1;5.5;BOLIVAR AERO
2023/5/30;16.5;9.3;BUENOS AIRES OBSERVATORIO
2023/5/30;;3.8;CAMPO DE MAYO AERO
2023/5/30;21.4;4.4;CATAMARCA AERO
2023/5/30;20.5;8.0;CERES AERO
2023/5/30;20.3;6.9;CHAMICAL AERO
2023/5/30;15.5;2.0;CHAPELCO AERO
2023/5/30;19.5;5.5;CHEPES
2023/5/30;;2.7;CHILECITO AERO
2023/5/30;19.8;6.4;CIPOLLETTI
2023/5/30;19.0;12.8;COMODORO RIVADAVIA AERO
2023/5/30;20.2;;CONCORDIA AERO
2023/5/30;20.8;2.6;CORDOBA AERO
2023/5/30;21.0;7.0;CORDOBA OBSERVATORIO
2023/5/30;12.6;7.0;CORONEL PRINGLES AERO
2023/5/30;15.0;5.6;CORONEL SUAREZ AERO
2023/5/30;23.7;11.6;CORRIENTES AERO
2023/5/30;;4.6;DOLORES AERO
2023/5/30;14.9;3.6;EL BOLSON AERO
2023/5/30;16.9;2.6;EL CALAFATE AERO
2023/5/30;17.5;3.0;EL PALOMAR AERO
2023/5/30;;7.6;EL TREBOL
2023/5/30;;3.2;ESCUELA DE AVIACION MILITAR AERO
2023/5/30;14.7;;ESQUEL AERO
2023/5/30;17.1;4.5;EZEIZA AERO
2023/5/30;23.8;13.5;FORMOSA AERO
2023/5/30;19.2;5.2;GENERAL PICO AERO
2023/5/30;16.0;8.0;GOBERNADOR GREGORES AERO
2023/5/30;17.3;9.2;GUALEGUAYCHU AERO
2023/5/30;21.3;16.8;IGUAZU AERO
2023/5/30;26.5;11.0;ITUZAINGO
2023/5/30;23.0;-1.0;JACHAL
2023/5/30;20.3;6.3;JUJUY AERO
2023/5/30;21.0;4.7;JUJUY U N
2023/5/30;18.6;7.4;JUNIN AERO
2023/5/30;16.4;6.7;LA PLATA AERO
2023/5/30;16.0;-6.8;LA QUIACA OBSERVATORIO
2023/5/30;19.7;4.9;LA RIOJA AERO
2023/5/30;20.2;6.8;LABOULAYE AERO
2023/5/30;15.0;7.0;LAS FLORES
2023/5/30;24.0;;LAS LOMITAS
2023/5/30;17.0;1.4;MALARGUE AERO
2023/5/30;15.5;1.8;MAQUINCHAO
2023/5/30;15.6;7.9;MAR DEL PLATA AERO
2023/5/30;20.2;7.4;MARCOS JUAREZ AERO
2023/5/30;16.0;;MARIANO MORENO AERO
2023/5/30;17.7;3.7;MENDOZA AERO
2023/5/30;16.8;4.8;MENDOZA OBSERVATORIO
2023/5/30;;10.0;MERCEDES AERO (CTES)
2023/5/30;;6.5;MERLO AERO
2023/5/30;15.0;8.5;METAN
2023/5/30;;9.4;MONTE CASEROS AERO
2023/5/30;16.4;6.9;MORON AERO
2023/5/30;19.7;3.0;NEUQUEN AERO
2023/5/30;17.8;7.1;NUEVE DE JULIO
2023/5/30;22.0;13.0;OBERA
2023/5/30;13.8;5.5;OLAVARRIA AERO
2023/5/30;19.2;12.9;ORAN AERO
2023/5/30;19.3;10.3;PARANA AERO
2023/5/30;17.4;5.2;PASO DE INDIOS
2023/5/30;20.7;10.6;PASO DE LOS LIBRES AERO
2023/5/30;19.2;8.2;PEHUAJO AERO
2023/5/30;;3.5;PERITO MORENO AERO
2023/5/30;14.0;3.3;PIGUE AERO
2023/5/30;21.5;5.0;PILAR OBSERVATORIO
2023/5/30;26.7;14.4;POSADAS AERO
2023/5/30;24.8;12.4;PRESIDENCIA ROQUE SAENZ PEÐA AERO
2023/5/30;17.0;5.0;PUERTO DESEADO AERO
2023/5/30;20.1;1.4;PUERTO MADRYN AERO
2023/5/30;17.5;8.2;PUNTA INDIO B.A.
2023/5/30;19.7;9.0;RAFAELA AERO
2023/5/30;22.8;9.9;RECONQUISTA AERO
2023/5/30;23.8;11.8;RESISTENCIA AERO
2023/5/30;19.0;5.4;RIO CUARTO AERO
2023/5/30;17.2;2.4;RIO GALLEGOS AERO
2023/5/30;7.1;1.6;RIO GRANDE B.A.
2023/5/30;23.5;12.8;RIVADAVIA
2023/5/30;19.5;9.9;ROSARIO AERO
2023/5/30;23.2;2.7;SALTA AERO
2023/5/30;17.0;-1.6;SAN ANTONIO OESTE AERO
2023/5/30;16.5;5.0;SAN FERNANDO AERO
2023/5/30;19.5;2.5;SAN JUAN AERO
2023/5/30;17.6;6.7;SAN JULIAN AERO
2023/5/30;18.5;6.9;SAN LUIS AERO
2023/5/30;18.5;3.5;SAN MARTIN (MZA)
2023/5/30;21.4;6.9;SAN RAFAEL AERO
2023/5/30;;;SANTA CRUZ AERO
2023/5/30;20.8;5.0;SANTA ROSA AERO
2023/5/30;17.5;;SANTA ROSA DE CONLARA AERO
2023/5/30;18.2;13.2;SANTIAGO DEL ESTERO AERO
2023/5/30;20.5;10.7;SAUCE VIEJO AERO
2023/5/30;20.3;9.1;SUNCHALES AERO
2023/5/30;14.0;4.5;TANDIL AERO
2023/5/30;17.6;11.0;TARTAGAL AERO
2023/5/30;17.3;12.0;TERMAS DE RIO HONDO AERO
2023/5/30;24.0;2.5;TINOGASTA
2023/5/30;20.0;;TRELEW AERO
2023/5/30;;8.0;TRENQUE LAUQUEN
2023/5/30;14.5;9.8;TRES ARROYOS
2023/5/30;17.0;11.7;TUCUMAN AERO
2023/5/30;12.6;6.1;USHUAIA AERO
2023/5/30;24.0;2.3;USPALLATA
2023/5/30;19.0;8.0;VENADO TUERTO AERO
2023/5/30;19.5;5.2;VICTORICA
2023/5/30;;-0.2;VIEDMA AERO
2023/5/30;20.3;7.4;VILLA DE MARIA DEL RIO SECO
2023/5/30;18.0;11.0;VILLA DOLORES AERO
2023/5/30;16.6;5.0;VILLA GESELL AERO
2023/5/30;22.5;3.8;VILLA REYNOLDS AERO
2023/5/29;14.5;9.2;AEROPARQUE AERO
2023/5/29;14.0;-0.8;AZUL AERO
2023/5/29;15.8;2.0;BAHIA BLANCA AERO
2023/5/29;11.8;-1.5;BARILOCHE AERO
2023/5/29;-4.8;-16.6;BASE BELGRANO II
2023/5/29;-2.9;-6.9;BASE CARLINI (EX JUBANY)
2023/5/29;-8.9;-12.5;BASE ESPERANZA
2023/5/29;-14.5;-18.0;BASE MARAMBIO
2023/5/29;-0.8;-7.0;BASE ORCADAS
2023/5/29;-7.6;-11.4;BASE SAN MARTIN
2023/5/29;13.6;1.5;BENITO JUAREZ AERO
2023/5/29;21.7;11.7;BERNARDO DE IRIGOYEN AERO
2023/5/29;14.1;1.5;BOLIVAR AERO
2023/5/29;16.0;5.5;BUENOS AIRES OBSERVATORIO
2023/5/29;;1.5;CAMPO DE MAYO AERO
2023/5/29;20.2;7.8;CATAMARCA AERO
2023/5/29;17.5;7.0;CERES AERO
2023/5/29;17.0;9.2;CHAMICAL AERO
2023/5/29;13.8;-0.2;CHAPELCO AERO
2023/5/29;18.0;8.0;CHEPES
2023/5/29;;7.0;CHILECITO AERO
2023/5/29;17.7;3.2;CIPOLLETTI
2023/5/29;15.8;4.8;COMODORO RIVADAVIA AERO
2023/5/29;17.2;;CONCORDIA AERO
2023/5/29;14.6;6.6;CORDOBA AERO
2023/5/29;15.1;9.5;CORDOBA OBSERVATORIO
2023/5/29;11.9;0.6;CORONEL PRINGLES AERO
2023/5/29;12.8;-1.0;CORONEL SUAREZ AERO
2023/5/29;19.6;8.8;CORRIENTES AERO
2023/5/29;;1.1;DOLORES AERO
2023/5/29;7.1;-2.1;EL BOLSON AERO
2023/5/29;10.9;-0.5;EL CALAFATE AERO
2023/5/29;15.5;0.2;EL PALOMAR AERO
2023/5/29;;6.0;EL TREBOL
2023/5/29;;8.1;ESCUELA DE AVIACION MILITAR AERO
2023/5/29;7.9;;ESQUEL AERO
2023/5/29;15.6;4.2;EZEIZA AERO
2023/5/29;22.5;11.0;FORMOSA AERO
2023/5/29;14.5;6.0;GENERAL PICO AERO
2023/5/29;14.0;3.6;GOBERNADOR GREGORES AERO
2023/5/29;14.8;3.0;GUALEGUAYCHU AERO
2023/5/29;22.8;13.0;IGUAZU AERO
2023/5/29;22.5;8.0;ITUZAINGO
2023/5/29;17.5;0.5;JACHAL
2023/5/29;15.2;10.2;JUJUY AERO
2023/5/29;16.3;10.4;JUJUY U N
2023/5/29;16.8;2.0;JUNIN AERO
2023/5/29;15.3;1.5;LA PLATA AERO
2023/5/29;17.4;-3.8;LA QUIACA OBSERVATORIO
2023/5/29;17.7;10.2;LA RIOJA AERO
2023/5/29;16.0;4.3;LABOULAYE AERO
2023/5/29;15.5;3.7;LAS FLORES
2023/5/29;22.4;;LAS LOMITAS
2023/5/29;21.0;3.0;MALARGUE AERO
2023/5/29;13.2;-5.5;MAQUINCHAO
2023/5/29;14.0;1.3;MAR DEL PLATA AERO
2023/5/29;14.9;3.9;MARCOS JUAREZ AERO
2023/5/29;15.5;;MARIANO MORENO AERO
2023/5/29;17.6;4.2;MENDOZA AERO
2023/5/29;17.6;4.3;MENDOZA OBSERVATORIO
2023/5/29;;6.5;MERCEDES AERO (CTES)
2023/5/29;;3.8;MERLO AERO
2023/5/29;15.5;7.0;METAN
2023/5/29;;7.3;MONTE CASEROS AERO
2023/5/29;15.4;3.6;MORON AERO
2023/5/29;17.8;1.8;NEUQUEN AERO
2023/5/29;16.9;4.1;NUEVE DE JULIO
2023/5/29;23.0;10.5;OBERA
2023/5/29;13.4;0.5;OLAVARRIA AERO
2023/5/29;14.8;12.0;ORAN AERO
2023/5/29;15.3;5.8;PARANA AERO
2023/5/29;14.5;4.5;PASO DE INDIOS
2023/5/29;18.1;8.7;PASO DE LOS LIBRES AERO
2023/5/29;16.2;3.4;PEHUAJO AERO
2023/5/29;;-2.0;PERITO MORENO AERO
2023/5/29;12.9;1.3;PIGUE AERO
2023/5/29;16.1;7.4;PILAR OBSERVATORIO
2023/5/29;21.7;11.1;POSADAS AERO
2023/5/29;21.0;6.9;PRESIDENCIA ROQUE SAENZ PEÐA AERO
2023/5/29;12.8;1.0;PUERTO DESEADO AERO
2023/5/29;16.0;0.6;PUERTO MADRYN AERO
2023/5/29;14.5;3.5;PUNTA INDIO B.A.
2023/5/29;14.2;6.5;RAFAELA AERO
2023/5/29;17.4;7.6;RECONQUISTA AERO
2023/5/29;19.7;9.3;RESISTENCIA AERO
2023/5/29;16.8;6.2;RIO CUARTO AERO
2023/5/29;11.6;3.0;RIO GALLEGOS AERO
2023/5/29;10.0;5.2;RIO GRANDE B.A.
2023/5/29;17.0;11.3;RIVADAVIA
2023/5/29;15.0;5.0;ROSARIO AERO
2023/5/29;18.4;9.7;SALTA AERO
2023/5/29;16.7;-3.0;SAN ANTONIO OESTE AERO
2023/5/29;14.9;2.9;SAN FERNANDO AERO
2023/5/29;18.4;2.5;SAN JUAN AERO
2023/5/29;12.8;4.4;SAN JULIAN AERO
2023/5/29;18.0;7.2;SAN LUIS AERO
2023/5/29;18.4;4.1;SAN MARTIN (MZA)
2023/5/29;19.5;5.6;SAN RAFAEL AERO
2023/5/29;;;SANTA CRUZ AERO
2023/5/29;15.1;5.2;SANTA ROSA AERO
2023/5/29;15.5;;SANTA ROSA DE CONLARA AERO
2023/5/29;15.7;12.6;SANTIAGO DEL ESTERO AERO
2023/5/29;15.1;7.5;SAUCE VIEJO AERO
2023/5/29;14.0;7.0;SUNCHALES AERO
2023/5/29;14.0;-3.0;TANDIL AERO
2023/5/29;15.0;12.0;TARTAGAL AERO
2023/5/29;16.2;11.2;TERMAS DE RIO HONDO AERO
2023/5/29;19.5;5.0;TINOGASTA
2023/5/29;15.1;;TRELEW AERO
2023/5/29;;5.9;TRENQUE LAUQUEN
2023/5/29;15.2;2.6;TRES ARROYOS
2023/5/29;15.7;8.2;TUCUMAN AERO
2023/5/29;10.3;5.2;USHUAIA AERO
2023/5/29;21.3;2.1;USPALLATA
2023/5/29;14.5;3.0;VENADO TUERTO AERO
2023/5/29;17.7;5.9;VICTORICA
2023/5/29;;-2.0;VIEDMA AERO
2023/5/29;15.5;10.6;VILLA DE MARIA DEL RIO SECO
2023/5/29;14.6;8.5;VILLA DOLORES AERO
2023/5/29;14.0;-1.0;VILLA GESELL AERO
2023/5/29;20.9;3.0;VILLA REYNOLDS AERO
2023/5/28;13.6;7.0;AEROPARQUE AERO
2023/5/28;11.5;-3.2;AZUL AERO
2023/5/28;13.1;-3.3;BAHIA BLANCA AERO
2023/5/28;5.2;-5.9;BARILOCHE AERO
2023/5/28;-5.0;-10.1;BASE BELGRANO II
2023/5/28;1.0;-4.8;BASE CARLINI (EX JUBANY)
2023/5/28;-6.4;-12.7;BASE ESPERANZA
2023/5/28;-14.3;-18.7;BASE MARAMBIO
2023/5/28;-0.8;-7.4;BASE ORCADAS
2023/5/28;-3.6;-9.3;BASE SAN MARTIN
2023/5/28;10.2;-1.5;BENITO JUAREZ AERO
2023/5/28;17.0;14.2;BERNARDO DE IRIGOYEN AERO
2023/5/28;13.4;-3.5;BOLIVAR AERO
2023/5/28;15.0;4.0;BUENOS AIRES OBSERVATORIO
2023/5/28;;1.0;CAMPO DE MAYO AERO
2023/5/28;20.5;8.4;CATAMARCA AERO
2023/5/28;16.4;10.0;CERES AERO
2023/5/28;16.5;8.8;CHAMICAL AERO
2023/5/28;7.5;-6.4;CHAPELCO AERO
2023/5/28;17.0;7.0;CHEPES
2023/5/28;;5.5;CHILECITO AERO
2023/5/28;13.6;-2.0;CIPOLLETTI
2023/5/28;11.8;0.5;COMODORO RIVADAVIA AERO
2023/5/28;15.3;;CONCORDIA AERO
2023/5/28;15.4;6.4;CORDOBA AERO
2023/5/28;16.6;7.8;CORDOBA OBSERVATORIO
2023/5/28;9.8;-5.5;CORONEL PRINGLES AERO
2023/5/28;10.6;-5.5;CORONEL SUAREZ AERO
2023/5/28;17.6;12.0;CORRIENTES AERO
2023/5/28;;0.3;DOLORES AERO
2023/5/28;1.7;-3.7;EL BOLSON AERO
2023/5/28;9.4;-3.0;EL CALAFATE AERO
2023/5/28;15.0;-0.2;EL PALOMAR AERO
2023/5/28;;;EL TREBOL
2023/5/28;;5.5;ESCUELA DE AVIACION MILITAR AERO
2023/5/28;5.2;;ESQUEL AERO
2023/5/28;14.3;0.8;EZEIZA AERO
2023/5/28;21.4;14.6;FORMOSA AERO
2023/5/28;15.9;-0.5;GENERAL PICO AERO
2023/5/28;8.6;-0.5;GOBERNADOR GREGORES AERO
2023/5/28;14.4;4.0;GUALEGUAYCHU AERO
2023/5/28;21.8;16.3;IGUAZU AERO
2023/5/28;21.2;12.8;ITUZAINGO
2023/5/28;14.0;-1.0;JACHAL
2023/5/28;17.5;10.1;JUJUY AERO
2023/5/28;16.2;8.4;JUJUY U N
2023/5/28;14.7;-1.5;JUNIN AERO
2023/5/28;14.0;1.2;LA PLATA AERO
2023/5/28;15.5;-1.8;LA QUIACA OBSERVATORIO
2023/5/28;13.1;7.9;LA RIOJA AERO
2023/5/28;17.0;0.7;LABOULAYE AERO
2023/5/28;13.0;0.1;LAS FLORES
2023/5/28;18.0;;LAS LOMITAS
2023/5/28;11.8;-3.6;MALARGUE AERO
2023/5/28;9.5;-9.8;MAQUINCHAO
2023/5/28;12.7;2.4;MAR DEL PLATA AERO
2023/5/28;16.5;4.5;MARCOS JUAREZ AERO
2023/5/28;14.5;;MARIANO MORENO AERO
2023/5/28;14.4;2.7;MENDOZA AERO
2023/5/28;12.6;2.3;MENDOZA OBSERVATORIO
2023/5/28;;9.5;MERCEDES AERO (CTES)
2023/5/28;;2.0;MERLO AERO
2023/5/28;14.8;7.6;METAN
2023/5/28;;9.2;MONTE CASEROS AERO
2023/5/28;14.2;1.9;MORON AERO
2023/5/28;13.0;-4.7;NEUQUEN AERO
2023/5/28;14.3;-0.1;NUEVE DE JULIO
2023/5/28;;;OBERA
2023/5/28;11.5;-2.5;OLAVARRIA AERO
2023/5/28;19.0;10.0;ORAN AERO
2023/5/28;15.4;7.6;PARANA AERO
2023/5/28;13.4;;PASO DE INDIOS
2023/5/28;17.1;9.8;PASO DE LOS LIBRES AERO
2023/5/28;14.4;-2.2;PEHUAJO AERO
2023/5/28;;-3.0;PERITO MORENO AERO
2023/5/28;10.5;-3.1;PIGUE AERO
2023/5/28;16.8;6.5;PILAR OBSERVATORIO
2023/5/28;21.1;15.0;POSADAS AERO
2023/5/28;20.6;12.5;PRESIDENCIA ROQUE SAENZ PEÐA AERO
2023/5/28;10.6;-4.0;PUERTO DESEADO AERO
2023/5/28;13.6;-3.0;PUERTO MADRYN AERO
2023/5/28;12.6;2.0;PUNTA INDIO B.A.
2023/5/28;16.5;9.0;RAFAELA AERO
2023/5/28;17.8;10.4;RECONQUISTA AERO
2023/5/28;18.9;12.7;RESISTENCIA AERO
2023/5/28;15.7;5.2;RIO CUARTO AERO
2023/5/28;11.3;1.8;RIO GALLEGOS AERO
2023/5/28;9.3;1.6;RIO GRANDE B.A.
2023/5/28;27.5;9.8;RIVADAVIA
2023/5/28;14.9;3.7;ROSARIO AERO
2023/5/28;16.9;6.5;SALTA AERO
2023/5/28;16.0;-5.0;SAN ANTONIO OESTE AERO
2023/5/28;14.4;3.2;SAN FERNANDO AERO
2023/5/28;16.0;2.0;SAN JUAN AERO
2023/5/28;13.0;0.5;SAN JULIAN AERO
2023/5/28;17.5;3.2;SAN LUIS AERO
2023/5/28;15.3;2.0;SAN MARTIN (MZA)
2023/5/28;16.5;1.3;SAN RAFAEL AERO
2023/5/28;;;SANTA CRUZ AERO
2023/5/28;15.1;-1.8;SANTA ROSA AERO
2023/5/28;16.8;;SANTA ROSA DE CONLARA AERO
2023/5/28;17.7;11.0;SANTIAGO DEL ESTERO AERO
2023/5/28;15.9;7.4;SAUCE VIEJO AERO
2023/5/28;16.0;8.4;SUNCHALES AERO
2023/5/28;11.6;-3.1;TANDIL AERO
2023/5/28;17.5;11.0;TARTAGAL AERO
2023/5/28;16.8;11.3;TERMAS DE RIO HONDO AERO
2023/5/28;16.5;5.0;TINOGASTA
2023/5/28;13.0;;TRELEW AERO
2023/5/28;;-1.0;TRENQUE LAUQUEN
2023/5/28;11.1;-0.9;TRES ARROYOS
2023/5/28;16.9;8.8;TUCUMAN AERO
2023/5/28;9.1;4.0;USHUAIA AERO
2023/5/28;15.8;-5.3;USPALLATA
2023/5/28;14.8;1.0;VENADO TUERTO AERO
2023/5/28;16.5;0.7;VICTORICA
2023/5/28;;-3.9;VIEDMA AERO
2023/5/28;17.0;8.5;VILLA DE MARIA DEL RIO SECO
2023/5/28;17.2;7.6;VILLA DOLORES AERO
2023/5/28;13.4;-0.1;VILLA GESELL AERO
2023/5/28;20.3;-2.5;VILLA REYNOLDS AERO
2023/5/27;17.6;11.0;AEROPARQUE AERO
2023/5/27;11.5;2.4;AZUL AERO
2023/5/27;11.8;1.6;BAHIA BLANCA AERO
2023/5/27;5.9;-6.1;BARILOCHE AERO
2023/5/27;-8.5;-14.5;BASE BELGRANO II
2023/5/27;0.9;-2.3;BASE CARLINI (EX JUBANY)
2023/5/27;-0.9;-7.7;BASE ESPERANZA
2023/5/27;-2.9;-14.6;BASE MARAMBIO
2023/5/27;1.2;-2.0;BASE ORCADAS
2023/5/27;-3.1;-6.3;BASE SAN MARTIN
2023/5/27;10.0;3.6;BENITO JUAREZ AERO
2023/5/27;21.5;15.1;BERNARDO DE IRIGOYEN AERO
2023/5/27;12.7;3.6;BOLIVAR AERO
2023/5/27;15.5;9.8;BUENOS AIRES OBSERVATORIO
2023/5/27;;7.7;CAMPO DE MAYO AERO
2023/5/27;22.5;8.0;CATAMARCA AERO
2023/5/27;20.5;12.7;CERES AERO
2023/5/27;20.4;10.2;CHAMICAL AERO
2023/5/27;6.8;-4.2;CHAPELCO AERO
2023/5/27;16.5;9.0;CHEPES
2023/5/27;;6.0;CHILECITO AERO
2023/5/27;11.8;-2.0;CIPOLLETTI
2023/5/27;9.8;1.2;COMODORO RIVADAVIA AERO
2023/5/27;19.8;;CONCORDIA AERO
2023/5/27;15.1;9.4;CORDOBA AERO
2023/5/27;17.8;10.2;CORDOBA OBSERVATORIO
2023/5/27;10.7;0.5;CORONEL PRINGLES AERO
2023/5/27;10.3;0.6;CORONEL SUAREZ AERO
2023/5/27;24.5;17.4;CORRIENTES AERO
2023/5/27;;4.6;DOLORES AERO
2023/5/27;6.2;-3.3;EL BOLSON AERO
2023/5/27;6.9;2.0;EL CALAFATE AERO
2023/5/27;14.9;6.2;EL PALOMAR AERO
